"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",51,1,28,1,"1-2 Year","No",37936,26,216,0
"Male",25,1,28,1,"< 1 Year","No",33430,152,228,0
"Male",25,1,41,0,"< 1 Year","Yes",33960,152,168,0
"Male",51,1,28,0,"1-2 Year","No",46090,13,56,0
"Male",43,1,28,0,"1-2 Year","Yes",44785,124,134,1
"Female",22,1,36,1,"< 1 Year","No",29290,152,117,0
"Male",21,1,32,1,"< 1 Year","No",27835,160,199,0
"Male",62,1,33,0,"1-2 Year","Yes",46665,26,289,0
"Female",76,1,46,0,"1-2 Year","Yes",23701,124,21,0
"Male",59,1,28,0,"1-2 Year","Yes",52012,26,94,0
"Female",55,1,28,0,"1-2 Year","Yes",50460,29,52,0
"Male",23,1,30,0,"< 1 Year","No",26113,152,275,0
"Male",40,1,38,0,"1-2 Year","Yes",29233,26,173,1
"Male",58,1,28,0,"1-2 Year","Yes",52178,26,264,1
"Male",38,1,18,0,"1-2 Year","Yes",24434,156,299,0
"Female",41,1,39,0,"1-2 Year","Yes",39733,124,63,0
"Female",23,1,30,1,"< 1 Year","No",31245,26,182,0
"Female",41,1,45,0,"1-2 Year","No",26960,124,95,0
"Male",36,1,29,1,"1-2 Year","No",25807,31,289,0
"Female",25,1,30,1,"< 1 Year","No",37744,152,219,0
"Male",21,1,47,0,"< 1 Year","Yes",43199,152,186,1
"Male",54,1,15,0,"1-2 Year","Yes",25212,14,246,0
"Female",24,1,15,1,"< 1 Year","No",42804,152,286,0
"Male",48,1,28,0,"> 2 Years","Yes",49946,26,224,1
"Male",23,1,25,0,"< 1 Year","Yes",33459,152,78,1
"Female",33,1,41,1,"1-2 Year","No",20374,124,151,0
"Male",64,1,0,0,"1-2 Year","Yes",2630,26,34,0
"Male",44,1,28,0,"1-2 Year","Yes",39427,122,115,0
"Female",30,1,6,0,"< 1 Year","Yes",25011,124,206,1
"Female",24,1,41,1,"< 1 Year","No",26727,152,296,0
"Female",21,1,46,1,"< 1 Year","No",26982,152,225,0
"Female",61,1,24,1,"1-2 Year","No",21960,26,70,0
"Male",66,1,15,0,"1-2 Year","Yes",44687,154,22,0
"Female",71,1,28,0,"1-2 Year","Yes",48599,26,231,0
"Male",49,1,28,0,"1-2 Year","Yes",40925,26,211,0
"Male",43,1,28,1,"1-2 Year","No",24098,13,263,0
"Female",26,1,6,1,"< 1 Year","No",47870,152,202,0
"Female",22,1,18,1,"< 1 Year","No",2630,160,90,0
"Male",53,1,28,1,"1-2 Year","Yes",29727,124,132,0
"Male",30,1,30,1,"< 1 Year","No",36637,152,207,0
"Female",63,1,43,1,"1-2 Year","No",2630,124,97,0
"Female",44,1,28,0,"1-2 Year","Yes",37157,26,82,1
"Male",31,1,9,0,"< 1 Year","Yes",31722,26,10,1
"Female",23,1,24,0,"< 1 Year","Yes",30045,152,211,1
"Male",70,1,28,1,"1-2 Year","No",63750,120,256,0
"Male",36,1,28,0,"1-2 Year","Yes",2630,124,180,0
"Male",49,1,8,0,"> 2 Years","Yes",39822,163,289,1
"Male",24,1,11,0,"< 1 Year","Yes",34727,152,202,1
"Male",27,1,8,1,"< 1 Year","No",43293,160,210,0
"Female",60,1,8,1,"1-2 Year","No",32215,152,133,0
"Male",45,1,28,1,"1-2 Year","No",36466,26,293,0
"Male",54,1,28,0,"1-2 Year","Yes",35058,26,290,0
"Male",38,1,28,0,"1-2 Year","Yes",2630,26,45,1
"Female",27,1,8,1,"< 1 Year","No",32105,152,123,0
"Female",27,1,12,1,"< 1 Year","No",24124,152,274,0
"Female",75,1,46,0,"1-2 Year","Yes",2630,26,242,0
"Female",39,1,28,0,"1-2 Year","Yes",2630,156,65,1
"Female",41,1,8,0,"1-2 Year","Yes",33655,7,283,0
"Female",31,1,38,0,"1-2 Year","Yes",2630,26,237,0
"Female",23,1,8,0,"< 1 Year","Yes",2630,151,96,0
"Female",61,1,7,0,"1-2 Year","Yes",2630,124,241,1
"Female",23,1,39,1,"< 1 Year","No",37491,152,239,0
"Male",23,1,35,1,"< 1 Year","No",41466,152,53,0
"Male",41,1,50,0,"1-2 Year","Yes",34063,124,140,0
"Female",24,1,29,1,"< 1 Year","No",36969,151,139,0
"Female",65,1,28,0,"1-2 Year","Yes",48520,26,232,0
"Female",40,1,31,0,"1-2 Year","Yes",2630,26,158,0
"Male",40,1,28,0,"> 2 Years","Yes",2630,124,286,1
"Female",22,1,8,1,"< 1 Year","No",36484,152,177,0
"Male",32,1,3,0,"< 1 Year","Yes",36559,156,225,0
"Male",22,1,3,0,"< 1 Year","Yes",38443,152,263,0
"Female",53,1,28,0,"1-2 Year","No",42724,55,68,0
"Male",39,1,41,0,"1-2 Year","Yes",32106,163,186,1
"Female",25,1,33,1,"< 1 Year","No",21769,152,252,0
"Female",22,1,30,0,"< 1 Year","Yes",34817,152,138,1
"Female",21,1,12,0,"< 1 Year","Yes",23812,160,15,0
"Female",44,1,17,1,"1-2 Year","No",2630,25,27,0
"Female",62,1,8,0,"1-2 Year","Yes",30664,30,195,0
"Male",35,1,50,0,"1-2 Year","Yes",35650,124,74,0
"Female",29,1,8,0,"< 1 Year","Yes",28017,152,152,0
"Male",30,1,28,1,"< 1 Year","No",41325,152,255,0
"Male",62,1,28,0,"1-2 Year","Yes",30503,124,136,0
"Female",28,1,29,1,"< 1 Year","No",24592,152,184,0
"Female",40,1,29,1,"1-2 Year","No",2630,124,262,0
"Male",53,1,28,0,"1-2 Year","Yes",50347,26,209,1
"Female",21,1,34,0,"1-2 Year","Yes",36314,163,86,1
"Female",31,1,31,1,"< 1 Year","No",2630,152,45,0
"Female",37,1,14,0,"1-2 Year","Yes",30699,26,59,0
"Male",61,1,8,1,"1-2 Year","No",37123,26,172,0
"Male",42,1,28,1,"1-2 Year","No",27454,26,118,0
"Male",24,1,50,1,"< 1 Year","No",23890,152,208,0
"Male",64,1,38,0,"> 2 Years","Yes",28938,124,220,0
"Male",27,1,32,1,"< 1 Year","No",34109,152,277,0
"Male",26,1,30,1,"< 1 Year","No",35884,152,81,0
"Male",27,1,31,1,"< 1 Year","No",2630,152,281,0
"Male",42,1,48,0,"> 2 Years","Yes",2630,157,61,0
"Male",53,1,8,0,"1-2 Year","Yes",2630,124,210,1
"Female",24,1,29,1,"< 1 Year","No",26178,152,91,0
"Male",59,1,8,0,"1-2 Year","Yes",41634,122,133,1
"Female",41,1,15,0,"1-2 Year","Yes",22360,26,249,1
"Female",25,1,14,0,"< 1 Year","Yes",29027,152,17,0
"Male",39,1,15,0,"1-2 Year","Yes",2630,26,17,0
"Female",39,1,47,0,"1-2 Year","No",33631,152,190,0
"Male",23,1,30,1,"< 1 Year","No",38595,152,181,0
"Female",45,1,15,0,"1-2 Year","Yes",28695,124,29,0
"Male",21,1,28,1,"< 1 Year","No",28620,160,13,0
"Male",44,1,28,1,"1-2 Year","No",39296,13,276,0
"Male",21,1,8,0,"< 1 Year","Yes",32559,152,98,0
"Female",22,1,39,1,"< 1 Year","No",35304,152,116,0
"Male",51,1,24,0,"1-2 Year","Yes",27887,124,112,0
"Female",71,1,28,0,"1-2 Year","Yes",23456,26,113,0
"Male",137,1,28,1,"1-2 Year","No",41517,26,190,0
"Male",38,1,47,0,"1-2 Year","Yes",27112,152,122,0
"Male",53,1,28,0,"1-2 Year","Yes",33893,26,96,0
"Male",46,1,8,0,"1-2 Year","Yes",31013,124,133,0
"Female",32,1,13,1,"< 1 Year","No",25216,152,25,0
"Female",32,1,28,0,"< 1 Year","Yes",2630,160,28,1
"Female",38,1,28,1,"1-2 Year","No",2630,152,164,0
"Male",33,1,30,1,"< 1 Year","No",30129,151,272,0
"Male",63,1,48,1,"1-2 Year","No",2630,26,255,0
"Male",28,1,50,0,"1-2 Year","Yes",29770,8,206,0
"Male",24,1,29,1,"< 1 Year","No",42223,152,250,0
"Male",21,1,16,1,"< 1 Year","No",33218,160,111,0
"Male",42,1,37,0,"1-2 Year","Yes",32808,124,186,1
"Female",59,1,28,0,"> 2 Years","Yes",53186,124,277,0
"Female",23,1,6,1,"< 1 Year","No",15057,152,108,0
"Female",42,1,28,0,"1-2 Year","Yes",49441,124,169,1
"Male",24,1,25,1,"< 1 Year","No",23678,152,79,0
"Female",37,1,28,1,"1-2 Year","No",25974,26,258,0
"Male",65,1,8,0,"1-2 Year","Yes",27064,26,136,1
"Female",50,1,12,1,"1-2 Year","No",35704,26,158,0
"Male",47,1,28,1,"1-2 Year","No",2630,52,177,0
"Male",46,1,28,1,"1-2 Year","No",31858,13,240,0
"Male",51,1,28,1,"1-2 Year","No",2630,26,1904,0
"Female",43,1,29,0,"1-2 Year","Yes",34169,157,134,0
"Male",45,1,28,0,"> 2 Years","Yes",39990,26,226,1
"Male",54,1,28,0,"1-2 Year","No",69580,26,263,0
"Female",65,1,28,1,"1-2 Year","No",26252,124,222,0
"Female",26,1,28,1,"< 1 Year","No",48884,152,116,0
"Male",58,1,28,0,"1-2 Year","Yes",48000,26,209,1
"Male",24,1,10,1,"< 1 Year","No",29082,152,287,0
"Female",33,1,28,0,"1-2 Year","Yes",25363,122,259,0
"Female",23,1,14,1,"< 1 Year","No",21631,152,228,0
"Female",109,1,3,0,"1-2 Year","Yes",27930,26,154,1
"Male",36,1,37,0,"1-2 Year","Yes",43076,26,226,0
"Female",46,1,30,0,"1-2 Year","Yes",32299,26,208,0
"Male",44,1,28,0,"1-2 Year","Yes",49787,122,111,0
"Male",60,1,50,1,"1-2 Year","No",38501,124,187,0
"Female",23,1,8,0,"< 1 Year","Yes",29392,152,127,0
"Female",23,1,41,1,"< 1 Year","No",36869,160,275,0
"Female",21,1,46,1,"< 1 Year","No",28717,152,150,0
"Female",24,1,23,1,"< 1 Year","No",30529,160,120,0
"Female",50,1,41,1,"1-2 Year","No",48154,26,1586,0
"Female",22,1,8,1,"< 1 Year","No",28804,26,61,0
"Female",27,1,23,1,"< 1 Year","No",25297,26,130,0
"Male",35,1,11,0,"1-2 Year","Yes",53688,124,162,0
"Male",24,1,29,1,"< 1 Year","No",20801,152,232,0
"Male",25,1,45,1,"< 1 Year","No",54848,152,182,0
"Female",25,1,36,0,"< 1 Year","Yes",24322,163,41,0
"Female",21,1,30,1,"< 1 Year","No",32579,160,121,0
"Male",50,1,33,1,"1-2 Year","No",32430,26,205,0
"Male",32,1,11,0,"1-2 Year","Yes",2630,157,129,0
"Male",52,1,11,0,"> 2 Years","Yes",34981,30,3376,0
"Female",78,1,29,0,"1-2 Year","Yes",46642,26,54,0
"Male",31,1,13,0,"< 1 Year","Yes",2630,156,143,1
"Male",34,1,3,1,"1-2 Year","No",31872,152,218,0
"Male",48,1,35,0,"1-2 Year","Yes",31090,124,54,1
"Female",65,1,8,0,"1-2 Year","Yes",2630,7,238,0
"Female",60,1,8,0,"1-2 Year","Yes",35994,26,228,0
"Female",75,1,37,0,"> 2 Years","Yes",40040,26,167,0
"Female",23,1,28,0,"< 1 Year","Yes",47521,152,93,0
"Male",41,1,28,0,"1-2 Year","Yes",39799,124,73,1
"Female",27,1,15,1,"< 1 Year","No",47424,152,158,0
"Male",91,1,41,1,"< 1 Year","No",31333,160,298,0
"Male",50,1,24,1,"1-2 Year","Yes",25447,124,58,0
"Female",25,1,29,1,"< 1 Year","No",24824,152,277,0
"Female",27,1,6,1,"< 1 Year","No",17307,152,259,0
"Male",23,1,8,1,"< 1 Year","No",41527,152,291,0
"Female",25,1,28,1,"< 1 Year","No",31365,152,207,0
"Male",28,1,50,1,"< 1 Year","No",53216,152,239,0
"Male",71,1,45,0,"1-2 Year","Yes",26013,124,117,1
"Male",39,1,8,0,"1-2 Year","Yes",28259,124,49,0
"Female",55,1,28,0,"1-2 Year","Yes",59334,156,237,1
"Male",27,1,46,1,"< 1 Year","No",31092,160,54,0
"Female",42,1,28,0,"1-2 Year","Yes",27041,26,69,1
"Male",27,1,28,1,"1-2 Year","No",53170,124,238,0
"Female",62,1,15,0,"1-2 Year","Yes",31972,14,21,0
"Male",47,1,29,1,"1-2 Year","No",24507,124,245,0
"Male",26,1,27,0,"< 1 Year","Yes",2630,152,15,1
"Female",75,1,13,1,"1-2 Year","No",29794,26,138,0
"Male",50,1,28,0,"1-2 Year","Yes",41457,26,239,0
"Female",27,1,10,1,"< 1 Year","No",32078,152,162,0
"Female",34,1,28,0,"1-2 Year","Yes",41139,124,123,0
"Male",52,1,22,0,"1-2 Year","Yes",30642,8,148,1
"Male",52,1,46,1,"1-2 Year","No",28903,26,290,0
"Male",57,1,36,0,"1-2 Year","Yes",24667,26,99,0
"Male",22,1,8,1,"< 1 Year","No",65396,152,94,0
"Male",40,1,28,0,"1-2 Year","Yes",48616,124,242,0
"Male",38,1,28,1,"1-2 Year","No",36567,152,257,0
"Male",74,1,28,1,"1-2 Year","No",42358,25,240,0
"Male",43,1,28,0,"1-2 Year","Yes",41502,26,46,0
"Male",44,1,28,0,"1-2 Year","Yes",47507,55,129,0
"Male",48,1,8,0,"1-2 Year","Yes",37874,124,266,1
"Female",48,1,28,1,"1-2 Year","No",33611,26,270,0
"Male",74,1,26,1,"1-2 Year","No",40421,120,235,0
"Male",36,1,15,0,"1-2 Year","Yes",31713,124,87,0
"Female",26,1,30,1,"< 1 Year","No",32212,152,292,0
"Female",25,1,28,0,"< 1 Year","Yes",32101,26,56,1
"Female",24,1,15,0,"< 1 Year","No",42720,160,111,0
"Female",23,1,46,1,"< 1 Year","No",38876,152,120,0
"Male",49,1,8,0,"1-2 Year","No",37800,26,195,0
"Male",24,1,28,0,"< 1 Year","Yes",28796,152,16,0
"Male",47,1,0,0,"1-2 Year","Yes",2630,124,83,0
"Male",33,1,28,0,"< 1 Year","Yes",55998,124,22,1
"Male",39,1,39,0,"1-2 Year","Yes",35143,124,277,0
"Female",38,1,18,0,"1-2 Year","No",2630,156,10,0
"Male",26,1,4,1,"< 1 Year","No",2630,152,243,0
"Male",32,1,41,0,"< 1 Year","Yes",2630,152,141,1
"Male",27,1,15,1,"< 1 Year","No",42163,152,169,0
"Male",74,1,8,0,"1-2 Year","Yes",50966,156,131,0
"Female",79,1,28,0,"1-2 Year","Yes",28867,163,238,1
"Female",44,1,15,0,"1-2 Year","Yes",48731,124,105,0
"Female",23,1,3,0,"< 1 Year","Yes",25228,151,98,0
"Female",34,1,28,0,"1-2 Year","Yes",38882,122,136,1
"Male",28,1,50,0,"< 1 Year","Yes",2630,156,228,0
"Female",25,1,35,0,"< 1 Year","Yes",2630,160,289,0
"Male",45,1,28,0,"1-2 Year","Yes",39470,26,86,0
"Male",30,1,41,1,"< 1 Year","No",43763,152,248,0
"Female",24,1,31,1,"< 1 Year","No",2630,151,189,0
"Male",62,1,28,0,"> 2 Years","Yes",40467,26,157,1
"Female",65,1,28,0,"1-2 Year","Yes",42290,124,81,0
"Female",50,1,36,0,"1-2 Year","Yes",34978,26,118,0
"Male",47,1,30,0,"1-2 Year","Yes",2630,26,141,1
"Female",32,1,41,1,"< 1 Year","No",32264,152,289,0
"Male",38,1,28,0,"1-2 Year","Yes",2630,124,128,0
"Female",40,1,48,1,"1-2 Year","No",2630,26,42,0
"Male",25,1,3,1,"< 1 Year","No",23176,152,1820,0
"Male",20,1,3,1,"< 1 Year","Yes",2630,160,236,0
"Female",40,1,11,0,"1-2 Year","Yes",38800,156,37,1
"Female",43,1,28,0,"1-2 Year","Yes",43827,122,188,0
"Male",49,1,28,0,"1-2 Year","Yes",34273,29,179,0
"Female",48,1,28,0,"1-2 Year","Yes",25385,26,156,0
"Male",45,1,28,0,"1-2 Year","Yes",63405,26,19,1
"Male",21,1,46,1,"< 1 Year","No",20836,152,59,0
"Male",22,1,41,0,"< 1 Year","No",53088,152,185,0
"Male",47,1,28,0,"1-2 Year","Yes",2630,124,24,0
"Female",24,1,14,0,"< 1 Year","Yes",23110,152,31,0
"Female",55,1,18,0,"1-2 Year","Yes",25006,26,262,1
"Male",38,1,28,0,"1-2 Year","Yes",28868,124,184,1
"Female",24,1,28,1,"< 1 Year","No",41801,152,250,0
"Female",50,1,28,1,"1-2 Year","No",43295,122,214,0
"Female",32,1,46,0,"1-2 Year","Yes",32607,157,157,1
"Male",39,1,28,0,"1-2 Year","Yes",2630,157,79,0
"Male",53,1,47,0,"> 2 Years","Yes",33693,124,213,0
"Female",24,1,6,1,"< 1 Year","No",18657,152,100,0
"Male",58,1,42,1,"1-2 Year","No",43933,26,101,0
"Male",46,1,35,0,"1-2 Year","Yes",34751,124,271,1
"Female",45,1,28,1,"1-2 Year","No",25973,26,288,0
"Male",62,1,28,0,"1-2 Year","Yes",50078,26,89,1
"Male",68,1,15,1,"1-2 Year","No",44912,14,32,0
"Female",27,1,41,1,"< 1 Year","No",48235,152,106,0
"Female",21,1,46,1,"< 1 Year","No",25422,152,241,0
"Male",21,1,13,0,"< 1 Year","Yes",36565,152,110,0
"Male",34,1,28,0,"1-2 Year","Yes",22660,31,141,0
"Female",51,1,18,0,"1-2 Year","Yes",33296,26,52,1
"Male",44,1,1,1,"1-2 Year","No",2630,26,22,0
"Male",23,1,11,1,"< 1 Year","No",30899,152,44,0
"Female",51,1,8,1,"1-2 Year","No",21794,151,211,0
"Male",29,1,47,0,"< 1 Year","Yes",2630,156,265,0
"Female",29,1,3,1,"< 1 Year","No",2630,152,30,0
"Male",46,1,28,0,"1-2 Year","Yes",40638,124,154,1
"Male",55,1,28,1,"1-2 Year","No",43381,13,13,0
"Male",26,1,7,1,"< 1 Year","No",31291,152,127,0
"Male",42,1,35,0,"1-2 Year","Yes",28466,124,160,0
"Male",26,1,48,0,"< 1 Year","Yes",2630,152,264,0
"Male",39,1,8,0,"1-2 Year","Yes",42198,154,134,1
"Female",24,1,28,1,"< 1 Year","No",46549,152,187,0
"Male",65,1,28,0,"> 2 Years","Yes",44279,122,85,1
"Female",25,1,44,1,"< 1 Year","No",24556,152,269,0
"Female",29,1,28,1,"< 1 Year","No",28839,152,298,0
"Male",38,1,40,0,"1-2 Year","No",35066,124,22,0
"Female",29,1,46,0,"< 1 Year","Yes",2630,156,152,1
"Male",54,1,8,1,"1-2 Year","No",2630,26,48,0
"Male",33,1,18,1,"< 1 Year","No",37477,152,57,0
"Male",41,1,28,0,"1-2 Year","Yes",2630,26,289,0
"Male",34,1,8,0,"1-2 Year","Yes",39662,124,282,1
"Female",26,1,21,1,"< 1 Year","No",19120,152,288,0
"Female",67,1,1,0,"1-2 Year","Yes",2630,122,60,1
"Female",34,1,33,0,"1-2 Year","Yes",30873,26,192,0
"Female",40,1,28,1,"1-2 Year","No",2630,122,250,0
"Female",29,1,8,0,"< 1 Year","Yes",2630,156,235,1
"Male",47,1,28,0,"1-2 Year","Yes",27426,26,154,1
"Female",23,1,35,1,"< 1 Year","No",32886,152,289,0
"Male",32,1,11,1,"< 1 Year","No",22481,152,294,0
"Male",24,1,8,0,"< 1 Year","Yes",67768,152,115,1
"Male",45,1,28,0,"> 2 Years","Yes",37329,124,252,0
"Male",29,1,28,1,"< 1 Year","No",53532,152,170,0
"Female",27,1,15,1,"< 1 Year","No",38657,152,267,0
"Male",62,1,8,0,"1-2 Year","No",55435,7,165,0
"Male",42,1,9,1,"1-2 Year","No",31018,26,156,0
"Male",45,1,28,0,"1-2 Year","Yes",36976,124,20,0
"Female",23,1,29,1,"< 1 Year","No",33722,152,291,0
"Female",25,1,41,1,"< 1 Year","No",37454,152,248,0
"Male",22,1,17,1,"< 1 Year","No",41122,152,218,0
"Female",62,1,28,1,"1-2 Year","No",2630,125,130,0
"Male",45,1,7,0,"1-2 Year","Yes",36105,124,143,0
"Male",57,1,28,0,"1-2 Year","No",44213,26,180,0
"Female",45,1,18,1,"1-2 Year","No",37367,26,39,0
"Female",37,1,8,0,"1-2 Year","Yes",36325,124,130,0
"Female",24,1,15,1,"< 1 Year","No",28815,152,90,0
"Female",20,1,8,1,"< 1 Year","Yes",2630,160,72,0
"Male",70,1,28,0,"1-2 Year","Yes",42175,124,104,0
"Female",24,1,28,0,"1-2 Year","Yes",45526,124,38,1
"Male",44,1,28,1,"1-2 Year","No",48227,124,236,0
"Male",31,1,37,0,"1-2 Year","Yes",2630,156,110,0
"Male",27,1,46,1,"< 1 Year","No",30202,152,82,0
"Male",23,1,33,1,"< 1 Year","No",26405,152,206,0
"Male",37,1,28,0,"1-2 Year","Yes",54731,124,213,0
"Female",24,1,5,0,"< 1 Year","Yes",16647,152,292,0
"Male",21,1,31,1,"< 1 Year","No",2630,160,261,0
"Female",63,1,28,1,"1-2 Year","No",62123,26,267,0
"Male",20,1,28,1,"< 1 Year","No",38425,160,225,0
"Male",45,1,28,0,"1-2 Year","Yes",25234,124,174,0
"Female",26,1,28,1,"< 1 Year","No",37598,152,66,0
"Male",25,1,41,0,"< 1 Year","Yes",23610,152,298,1
"Female",22,1,45,0,"< 1 Year","Yes",26600,152,255,0
"Female",39,1,32,1,"1-2 Year","Yes",35041,124,61,0
"Male",77,1,15,1,"1-2 Year","No",37710,26,69,0
"Female",67,1,8,0,"1-2 Year","No",51935,152,198,0
"Female",25,1,10,1,"< 1 Year","No",22962,152,156,0
"Male",35,1,35,0,"1-2 Year","Yes",2630,124,54,1
"Female",44,1,36,0,"1-2 Year","Yes",2630,26,124,1
"Male",58,1,28,1,"1-2 Year","No",58781,124,101,0
"Male",26,1,3,1,"< 1 Year","No",26746,152,277,0
"Female",76,1,28,1,"1-2 Year","No",41751,26,127,0
"Female",43,1,28,0,"1-2 Year","Yes",43125,26,192,0
"Female",81,1,34,1,"< 1 Year","No",30827,152,213,0
"Male",30,1,18,1,"< 1 Year","No",36604,152,105,0
"Female",22,1,46,0,"< 1 Year","Yes",22367,152,196,0
"Male",23,1,8,1,"< 1 Year","No",35577,152,268,0
"Female",25,1,46,0,"< 1 Year","Yes",22067,124,64,1
"Male",54,1,8,0,"1-2 Year","Yes",56565,124,275,0
"Female",24,1,48,1,"< 1 Year","No",2630,152,185,0
"Male",21,1,3,1,"< 1 Year","No",33099,160,222,0
"Male",63,1,46,0,"> 2 Years","Yes",44354,26,230,1
"Female",38,1,28,0,"1-2 Year","Yes",29394,124,248,1
"Male",67,1,36,0,"1-2 Year","Yes",35523,26,257,0
"Female",40,1,28,1,"1-2 Year","No",35065,122,24,0
"Female",33,1,26,0,"< 1 Year","Yes",32426,26,176,1
"Female",25,1,16,1,"< 1 Year","No",32890,152,175,0
"Female",23,1,28,0,"< 1 Year","Yes",55119,122,15,1
"Male",52,1,46,1,"1-2 Year","No",29281,11,69,0
"Male",56,1,30,0,"1-2 Year","Yes",2630,156,185,1
"Female",37,1,28,1,"1-2 Year","No",27183,26,214,0
"Male",56,1,28,0,"1-2 Year","Yes",47635,26,1040,0
"Female",24,1,30,1,"< 1 Year","No",22663,152,68,0
"Male",39,1,33,0,"1-2 Year","Yes",2630,138,13,0
"Male",26,1,21,1,"< 1 Year","No",2630,151,280,0
"Female",25,1,35,0,"< 1 Year","Yes",27560,152,172,0
"Female",71,1,13,0,"1-2 Year","Yes",34112,122,224,0
"Female",25,1,10,1,"< 1 Year","No",22017,152,50,0
"Male",37,1,14,0,"1-2 Year","Yes",24905,26,1125,0
"Male",61,1,28,0,"> 2 Years","Yes",41128,124,175,1
"Male",66,1,8,0,"1-2 Year","Yes",53297,124,200,0
"Female",24,1,36,0,"< 1 Year","Yes",29075,151,12,0
"Male",59,1,8,0,"1-2 Year","Yes",2630,157,88,0
"Male",68,1,48,1,"1-2 Year","No",2630,26,285,0
"Male",44,1,47,0,"> 2 Years","Yes",35186,124,57,0
"Female",71,1,3,0,"1-2 Year","Yes",2630,26,80,0
"Male",72,1,9,0,"1-2 Year","Yes",30477,163,154,1
"Male",45,1,28,0,"1-2 Year","Yes",25866,26,213,0
"Male",30,1,26,0,"< 1 Year","Yes",2630,124,108,0
"Male",29,1,41,1,"< 1 Year","No",43450,152,82,0
"Male",64,1,33,0,"1-2 Year","Yes",35708,26,213,1
"Female",74,1,50,1,"1-2 Year","No",45985,8,155,0
"Female",20,1,46,1,"< 1 Year","No",35124,160,260,0
"Female",24,1,46,1,"< 1 Year","No",28376,152,63,0
"Male",54,1,28,0,"1-2 Year","Yes",40703,26,240,1
"Female",28,1,32,1,"< 1 Year","No",20373,152,204,0
"Female",31,1,9,0,"< 1 Year","No",27338,152,219,0
"Male",23,1,50,1,"< 1 Year","No",29628,152,244,0
"Male",57,1,41,0,"> 2 Years","Yes",40014,124,122,0
"Male",24,1,41,1,"< 1 Year","No",26465,152,113,0
"Male",59,1,13,0,"> 2 Years","Yes",30754,26,49,1
"Male",20,1,25,1,"< 1 Year","No",32797,160,37,0
"Female",69,1,28,0,"> 2 Years","Yes",33389,3,114,1
"Male",52,1,46,0,"1-2 Year","Yes",2630,122,217,0
"Female",25,1,3,1,"< 1 Year","No",2630,160,185,0
"Female",39,1,29,0,"1-2 Year","Yes",24874,26,20,1
"Female",23,1,41,1,"< 1 Year","No",29373,152,544,0
"Female",27,1,28,1,"< 1 Year","No",27116,152,31,0
"Male",35,1,28,0,"1-2 Year","Yes",60365,122,65,0
"Female",24,1,37,0,"< 1 Year","Yes",28676,152,182,0
"Male",23,1,29,0,"< 1 Year","Yes",2630,124,74,1
"Male",27,1,15,1,"< 1 Year","No",2630,152,79,0
"Male",41,1,28,0,"1-2 Year","Yes",42653,26,160,1
"Male",41,1,9,0,"1-2 Year","Yes",2630,156,249,0
"Female",41,1,28,0,"1-2 Year","Yes",36112,26,224,1
"Male",35,1,39,0,"1-2 Year","Yes",44235,124,247,1
"Male",78,1,28,0,"1-2 Year","Yes",33762,124,49,0
"Female",51,1,28,0,"1-2 Year","Yes",28311,26,95,0
"Female",22,1,41,0,"< 1 Year","Yes",42990,152,66,0
"Male",31,1,44,1,"< 1 Year","No",33638,152,100,0
"Male",67,1,28,0,"1-2 Year","Yes",41062,26,60,1
"Female",44,1,28,0,"1-2 Year","No",37554,124,278,0
"Male",22,1,5,1,"< 1 Year","No",2630,160,139,0
"Female",24,1,28,0,"< 1 Year","Yes",68049,152,31,0
"Female",64,1,31,1,"1-2 Year","No",2630,152,298,0
"Female",20,1,28,0,"< 1 Year","Yes",2630,158,275,0
"Male",42,1,28,0,"1-2 Year","Yes",35967,124,13,1
"Female",65,1,30,1,"1-2 Year","Yes",2630,157,125,0
"Female",61,1,15,0,"1-2 Year","No",27829,31,234,0
"Male",80,1,28,0,"1-2 Year","Yes",33233,124,183,0
"Female",34,1,46,0,"1-2 Year","No",2630,151,2535,0
"Male",42,1,41,0,"1-2 Year","Yes",32752,157,160,0
"Female",48,1,15,0,"1-2 Year","Yes",34102,122,156,0
"Male",20,1,27,0,"< 1 Year","No",2630,160,99,0
"Female",26,1,19,1,"< 1 Year","No",33273,152,125,0
"Male",41,1,23,0,"1-2 Year","Yes",22654,26,174,1
"Female",40,1,50,1,"1-2 Year","No",2630,152,222,0
"Male",45,1,28,0,"1-2 Year","Yes",34453,13,192,1
"Female",46,1,35,0,"1-2 Year","Yes",2630,156,280,0
"Female",25,1,30,1,"< 1 Year","No",35957,152,163,0
"Male",66,1,39,0,"1-2 Year","Yes",38000,26,271,0
"Female",30,1,28,1,"1-2 Year","No",26357,26,28,0
"Male",24,1,15,0,"< 1 Year","Yes",31467,160,38,0
"Male",46,1,46,0,"1-2 Year","Yes",35858,91,212,1
"Female",24,1,46,1,"< 1 Year","No",37133,152,268,0
"Male",75,1,30,1,"1-2 Year","No",32515,152,86,0
"Male",23,1,28,0,"< 1 Year","Yes",32243,124,134,1
"Male",43,1,21,0,"1-2 Year","No",24165,124,247,0
"Female",31,1,28,0,"< 1 Year","No",27488,154,181,0
"Female",24,1,40,1,"< 1 Year","No",41112,152,202,0
"Female",24,1,29,1,"< 1 Year","No",35677,152,296,0
